Cruise,Station,Date,Timing,Longitude,Latitude,Bottm depth [m],Pressure,Depth,Temp,Salinity-CTD,Theta,Sigma_Theta,Salinity-Bottle,DO,Silicate,Silicate1,Nitrate,Nitrate1,Nitrite,Nitrite1,PO4,PO41,NH4,NH41,TA,TA1,pHt (25C),1pHt (25C),DIC [~$m~#mol/kg],1DIC [~$m~#mol/kg],CHLWEL,CHLWEL1,CHLHOL,CHLHOL,SIZECHL,SIZECHL1,SIZECHL2,TDIN
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,180.6,179.3,17.8256,34.726,17.7949,25.1125,34.7276,212.92,3.216,-9,3.33,-9,0.01,-9,0.26,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.02,-9,0.02,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,199.2,200,17.688,34.7239,17.6543,25.1451,34.7257,210.17,3.687,-9,3.89,-9,0.01,-9,0.29,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.01,-9,0,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,250.3,248.4,17.3228,34.7201,17.281,25.2323,34.7205,219.3,3.438,-9,3.55,-9,0.01,-9,0.27,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,300.2,297.9,17.0121,34.7047,16.9625,25.2965,34.7067,214.84,4.298,-9,4.51,-9,0.01,-9,0.33,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,349.5,346.8,16.1634,34.6362,16.1076,25.4431,34.6346,188.97,7.599,-9,8.33,-9,0,-9,0.59,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,401.6,398.5,14.8045,34.5523,14.7441,25.6825,34.5566,186.94,10.502,10.457,10.37,10.36,0,0.01,0.73,0.73,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,450.9,447.3,13.553,34.4723,13.489,25.8851,34.4742,181.53,14.994,-9,12.95,-9,0,-9,0.91,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,499.7,495.7,12.1522,34.3797,12.0861,26.0909,34.3759,177.61,20.563,-9,15.77,-9,0,-9,1.12,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,550.4,545.9,10.8207,34.2833,10.753,26.2616,34.2758,175,26.004,-9,18.38,-9,0,-9,1.31,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,599.9,594.9,9.1927,34.1655,9.1259,26.4445,34.1617,171.45,33.42,-9,21.38,-9,0,-9,1.54,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,700.1,694.1,6.3853,34.0394,6.3217,26.7525,34.041,134.43,58.133,-9,29.85,-9,0,-9,2.17,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,800.6,793.6,5.1223,34.0852,5.0566,26.9435,34.0851,94.59,78.408,78.538,35.4,35.45,0,0,2.57,2.58,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,902.1,894,4.5156,34.1703,4.4449,27.0792,34.1741,65.18,95.125,-9,38.96,-9,0,-9,2.82,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,999.7,1000,3.9741,34.259,3.8991,27.2071,34.2627,48.17,110.367,-9,41.05,-9,0,-9,2.96,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,1250.1,1237.8,3.1406,34.4036,3.0522,27.4042,34.406,39.36,132.74,132.967,42.67,42.65,0,0,3.07,3.07,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,1499.7,1484.1,2.6018,34.4825,2.4988,27.5162,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,1499.8,1484.2,2.6021,34.4825,2.4991,27.5162,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,1499.8,1484.2,2.6021,34.4827,2.4991,27.5164,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,1499.8,1484.2,2.6026,34.4828,2.4996,27.5164,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,1499.8,1484.2,2.6029,34.4827,2.4999,27.5163,34.4849,42.66,147.406,-9,42.93,-9,0,-9,3.08,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,1499.9,1484.3,2.6021,34.4825,2.4991,27.5162,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,1499.9,1484.3,2.6023,34.4825,2.4993,27.5162,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,1499.9,1484.3,2.603,34.4828,2.5,27.5163,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,1500,1484.4,2.6026,34.4827,2.4996,27.5163,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,1800.2,1780.2,2.2316,34.5572,2.1086,27.6083,34.56,71.83,149.768,149.782,41.23,41.2,0,0,2.94,2.94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-05,S01_14,07/31/2011,0:50,144.7,30.266,5910,2002.4,1979.3,2.0347,34.5869,1.8977,27.6487,34.5886,83.88,151.556,-9,40.48,-9,0,-9,2.88,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_2,04/28/2011,17:37,145.002,30.004,5968,0,0,19,-9,19,24.8281,34.7459,234.39,1.66,1.75,0.06,0.08,0.02,0.01,0.056,0.067,0.05,0.04,2280.3,-9,8.036,-9,1994,-9,0.56,-9,0.49,-9,0.05,0.04,0.15,0.134168054
MR11-03,S01_2,04/28/2011,17:37,145.002,30.004,5968,5,5,19.001,34.7446,19.0001,24.826,34.7451,234.45,1.8,1.79,0.06,0.05,0.01,0.02,0.054,0.057,0.01,0.08,2280.1,-9,8.036,-9,1994.7,-9,0.52,0.53,0.46,0.47,-9,-9,-9,0.082566808
MR11-03,S01_2,04/28/2011,17:37,145.002,30.004,5968,9.8,9.7,18.9938,34.7445,18.992,24.8279,34.745,234.52,1.69,1.64,0.07,0.07,0.01,0.02,0.059,0.062,0.02,0.07,2281.1,-9,8.036,-9,1996.4,1994.7,0.53,-9,0.46,-9,-9,-9,-9,0.103208799
MR11-03,S01_2,04/28/2011,17:37,145.002,30.004,5968,20.3,20.2,18.9261,34.745,18.9225,24.846,34.7456,234.69,1.63,1.67,0.07,0.07,0.02,0.02,0.056,0.057,0.06,0.08,2279.4,2280.2,8.035,-9,1995.2,-9,0.57,-9,0.5,-9,0.07,0.09,0.22,0.154810595
MR11-03,S01_2,04/28/2011,17:37,145.002,30.004,5968,25.4,25.2,18.9031,34.7457,18.8986,24.8526,34.7459,234.36,1.77,1.77,0.07,0.1,0.02,0.03,0.057,0.064,0.05,0.1,2279.7,-9,8.035,8.035,1996,-9,0.57,-9,0.5,-9,-9,-9,-9,0.144488673
MR11-03,S01_2,04/28/2011,17:37,145.002,30.004,5968,30.2,30,18.8999,34.7458,18.8945,24.8537,34.7467,234.68,1.72,1.78,0.09,0.1,0.02,0.03,0.055,0.069,0.03,0.11,2279,-9,8.034,-9,1994.9,-9,0.58,-9,0.52,-9,-9,-9,-9,0.144485433
MR11-03,S01_2,04/28/2011,17:37,145.002,30.004,5968,34.9,34.7,18.8599,34.7469,18.8537,24.8649,34.7473,234.32,1.69,1.7,0.18,0.13,0.02,0.03,0.058,0.066,0.03,0.05,2280.5,-9,8.034,-9,1994.9,-9,0.59,-9,0.53,-9,-9,-9,-9,0.237364932
MR11-03,S01_2,04/28/2011,17:37,145.002,30.004,5968,39.8,39.5,18.7992,34.7479,18.7921,24.8813,34.7481,234.17,1.72,1.73,0.2,0.24,0.03,0.03,0.072,0.083,0.09,0.1,2279.7,-9,8.033,-9,1995.4,-9,0.58,0.58,0.52,0.53,-9,-9,-9,0.330239456
MR11-03,S01_2,04/28/2011,17:37,145.002,30.004,5968,55.7,55.3,18.711,34.7483,18.7012,24.9046,34.7499,236.02,1.75,1.75,0.15,0.25,0.03,0.03,0.072,0.067,0.07,0.06,2280.1,-9,8.032,-9,1999.6,-9,0.56,-9,0.5,-9,-9,-9,-9,0.257986557
MR11-03,S01_2,04/28/2011,17:37,145.002,30.004,5968,69.6,69.1,18.2169,34.751,18.2049,25.0308,34.7515,236.4,1.99,2.01,0.3,0.3,0.08,0.08,0.096,0.087,0.12,0.11,2280.3,-9,8.023,-9,1998.9,-9,0.59,-9,0.52,-9,0.09,0.12,0.29,0.515949972
MR11-03,S01_2,04/28/2011,17:37,145.002,30.004,5968,85.4,84.8,17.907,34.7467,17.8924,25.1045,34.7476,232.33,2.39,2.36,0.82,0.85,0.27,0.26,0.136,0.137,0.19,0.2,2279.7,-9,8.011,-9,2009.4,2009.8,0.43,-9,0.39,-9,0.07,0.05,0.19,1.32097634
MR11-03,S01_2,04/28/2011,17:37,145.002,30.004,5968,101.6,100.9,17.6631,34.7256,17.6459,25.1485,34.7266,213.12,3.43,3.45,3.66,3.54,0.07,0.07,0.271,0.271,0.05,0.03,2277.2,2278,-9,-9,2021.7,-9,0.29,-9,0.28,-9,0.03,0.03,0.19,3.903306266
MR11-03,S01_2,04/28/2011,17:37,145.002,30.004,5968,125.9,125,17.549,34.7287,17.5278,25.1795,34.7294,223.19,3.02,3.08,2.58,2.59,0.15,0.16,0.218,0.227,0.03,0.07,2277,-9,7.992,7.992,2019.4,-9,0.11,-9,0.1,-9,0.02,0.01,0.06,2.849809308
MR11-03,S01_2,04/28/2011,17:37,145.002,30.004,5968,151.8,150.7,17.3537,34.7165,17.3283,25.2183,34.7174,220.22,3.5,3.46,3.29,3.31,0.06,0.05,0.261,0.263,0.04,0.06,2277.9,-9,7.983,-9,2018.9,-9,0.02,-9,0.02,-9,-9,-9,-9,3.501487854
MR11-03,S01_2,04/28/2011,17:37,145.002,30.004,5968,175.9,174.6,17.2456,34.7033,17.2163,25.235,34.7042,211.47,4.05,4.04,4.34,4.31,0.04,0.04,0.331,0.325,0.04,0.04,2276.4,-9,7.968,-9,2032.3,-9,0.01,-9,0.01,-9,-9,-9,-9,4.567053334
MR11-03,S01_2,04/28/2011,17:37,145.002,30.004,5968,201.7,200,16.9823,34.687,16.9491,25.2861,34.6876,203.58,5.09,5.03,5.54,5.6,0.03,0.03,0.413,0.411,0.01,0.04,2275.7,-9,7.951,-9,2037.1,-9,0.01,-9,0.01,-9,-9,-9,-9,5.768334425
MR11-03,S01_2,04/28/2011,17:37,145.002,30.004,5968,226.5,224.8,16.7652,34.6735,16.7282,25.3278,34.6734,193.48,6.19,6.18,6.85,6.91,0.03,0.02,0.492,0.482,0.03,0.02,2276.3,-9,7.929,-9,2050.1,-9,-9,-9,-9,-9,-9,-9,-9,7.146074035
MR11-03,S01_2,04/28/2011,17:37,145.002,30.004,5968,251.9,250,16.3464,34.6526,16.3059,25.4101,34.652,187.08,7.66,7.72,8.08,8.13,0.01,0.02,0.591,0.582,0.03,0.03,2275.2,-9,7.91,-9,2057.4,-9,-9,-9,-9,-9,-9,-9,-9,8.402464733
MR11-03,S01_2,04/28/2011,17:37,145.002,30.004,5968,303.9,301.6,15.7181,34.6176,15.6705,25.5281,34.6192,187.77,8.55,8.6,8.89,8.87,0.01,0.01,0.643,0.63,0.05,0.03,2274.4,-9,7.896,-9,2066.5,-9,-9,-9,-9,-9,-9,-9,-9,9.269885669
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,0,0,19.6,-9,19.6,24.7216,34.8086,230.53,1.36,1.43,0.14,0.1,0.01,0.01,0.041,0.052,-9,-9,2283.4,-9,8.043,-9,1993.5,-9,0.38,-9,0.33,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,10,9.9,19.6616,34.8064,19.6598,24.7032,34.806,230.27,1.52,1.43,0,-0.02,0.01,0.01,0.028,0.031,-9,-9,2283.9,-9,8.044,-9,1991.9,-9,0.34,0.33,0.3,0.29,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,20,19.9,19.6503,34.8061,19.6466,24.7064,34.8057,230.01,1.63,1.48,0,0.04,0.01,0.01,0.027,0.041,-9,-9,2283.9,-9,8.044,-9,1993.9,1992.4,0.34,-9,0.31,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,30.2,30,19.6488,34.8067,19.6433,24.7077,34.8067,230.21,1.28,1.42,0.04,0,0.01,0.01,0.035,0.035,-9,-9,2282.6,2283.6,8.044,-9,1992.4,-9,0.36,-9,0.31,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,49.9,49.6,19.3428,34.8244,19.3338,24.8014,34.8233,229.09,1.39,1.47,0.17,0.11,0.05,0.05,0.05,0.059,-9,-9,2284.7,-9,8.036,8.036,1996.5,-9,0.58,0.58,0.5,0.5,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,74.9,74.4,18.1878,34.7673,18.1749,25.0507,34.7666,228.3,2.07,2.05,1.05,1.02,0.14,0.14,0.118,0.13,-9,-9,2280.4,-9,8.012,-9,2008.9,-9,0.21,-9,0.18,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,99.2,98.5,17.786,34.7458,17.7691,25.134,34.7452,223.75,2.51,2.62,2.33,2.35,0.03,0.02,0.181,0.187,-9,-9,2279.2,-9,7.998,-9,2014.2,-9,0.02,-9,0.02,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,124,123.1,17.6591,34.7362,17.6381,25.1585,34.7359,222.75,2.69,3,2.59,2.59,0.05,0.05,0.201,0.206,-9,-9,2276.8,-9,7.995,-9,2017.8,-9,0.03,-9,0.03,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,149.7,148.6,17.5567,34.737,17.5315,25.185,34.7362,229.85,2.47,2.64,1.63,1.56,0.47,0.47,0.168,0.17,-9,-9,2277.5,-9,7.997,-9,2013.9,-9,0.15,-9,0.14,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,174.9,173.6,17.4767,34.7328,17.4473,25.2021,34.7324,228.99,2.66,2.81,2.22,2.18,0.09,0.09,0.182,0.194,-9,-9,2277.6,-9,7.995,-9,2016.5,-9,0.06,-9,0.06,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,200.3,200,17.4262,34.7285,17.3926,25.212,34.7278,228.69,2.71,2.89,2.35,2.34,0.04,0.04,0.18,0.192,-9,-9,2277,-9,7.995,-9,2015.8,2015.1,0.03,-9,0.03,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,252.3,250.4,17.292,34.7153,17.2499,25.2362,34.7174,227.26,3.04,3.09,2.75,2.74,0.02,0.03,0.225,0.213,-9,-9,2276.2,2276.6,7.99,-9,2017.7,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,300.5,298.2,16.7948,34.6727,16.7456,25.3231,34.6723,199.08,5.63,5.81,6.28,6.25,0.02,0.02,0.448,0.457,-9,-9,2274.6,-9,7.939,7.939,2044.9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,400.4,397.3,13.7906,34.5018,13.7332,25.8576,34.5008,175.84,16,16.1,13.08,13.01,0.01,0.01,0.93,0.935,-9,-9,2274,-9,7.829,-9,2097.3,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,500.5,496.5,11.0055,34.3027,10.9434,26.2427,34.3019,175.1,26.13,26.1,17.63,17.56,0.01,0.01,1.277,1.277,-9,-9,2275.2,-9,7.751,-9,2131.7,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,600.5,595.5,7.6875,34.0909,7.6274,26.6144,34.0904,158.66,46,46.03,24.73,24.79,0.01,0.01,1.835,1.828,-9,-9,2282.4,-9,7.626,-9,2186.4,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,700.2,694.3,5.5231,34.0335,5.464,26.8547,34.0343,120.94,68.97,69.13,32.37,32.31,0.01,0.01,2.371,2.382,-9,-9,2295.9,-9,7.496,-9,2247,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,799,792,4.6641,34.1267,4.6012,27.0276,34.1276,80,89.37,89.69,37.19,37.1,0.01,0.01,2.705,2.713,-9,-9,2317.2,-9,7.411,-9,2292.2,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,900,891.9,4.0565,34.2295,3.9891,27.1743,34.2306,54.94,107.24,107.2,40.21,39.99,0,0.01,2.891,2.894,-9,-9,2337.5,-9,7.371,-9,2326.6,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,1001.1,1000,3.6311,34.3087,3.5585,27.2805,34.3089,43.43,119.28,119.44,41.44,41.46,0,0,2.995,2.999,-9,-9,2354.1,-9,7.359,-9,2347,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,1199.1,1187.5,3.0742,34.4059,2.9904,27.4117,34.4054,37.95,134.13,134.3,42.63,42.6,0,0,3.054,3.069,-9,-9,2372.6,-9,-9,-9,2367.5,2368.6,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,1400.3,1386.1,2.7106,34.4888,2.6143,27.5113,34.4889,49.63,141.65,141.97,42.2,42.3,0,0,3.017,3.034,-9,-9,2387,2388.2,-9,-9,2375.6,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,1599.8,1582.8,2.3445,34.5356,2.2364,27.5806,34.5365,55.53,150.91,151.07,42.22,42.09,0,0,3.013,3.008,-9,-9,2398.2,-9,-9,-9,2378.9,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,1800.5,1780.6,2.1355,34.5744,2.0138,27.6296,34.5747,77.45,149.77,149.34,40.81,40.76,0,0.01,2.899,2.896,-9,-9,2403.4,-9,-9,-9,2367.5,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,2001.4,1978.3,1.9536,34.6017,1.8179,27.6667,34.6016,90.09,151.3,151.06,40.08,40.01,0,0,2.848,2.851,-9,-9,2406.7,-9,-9,-9,2364,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,2200.7,2174.3,1.8381,34.6196,1.6873,27.691,34.6193,100.25,150.9,151.35,39.26,39.26,0.01,0.01,2.774,2.79,-9,-9,2409.3,-9,-9,-9,2358.4,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,2399.9,2370,1.7302,34.6361,1.5639,27.7134,34.6363,110.93,150.5,150.84,38.7,38.65,0.01,0,2.725,2.741,-9,-9,2411.1,-9,-9,-9,2352.6,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,2600.3,2566.7,1.67,34.6463,1.4869,27.7272,34.6465,117.73,150.28,150.85,38.14,38.17,0,0.01,2.7,2.7,-9,-9,2412.1,-9,-9,-9,2349,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,2799.5,2762.1,1.6095,34.6561,1.4094,27.7408,34.6564,124.63,149.54,150.07,37.7,37.74,0.01,0.01,2.672,2.674,-9,-9,2413.4,-9,-9,-9,2346.5,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,2999.5,2958,1.5651,34.663,1.347,27.7507,34.6627,129.93,149.31,149.33,37.41,37.49,0,0,2.646,2.654,-9,-9,2412.9,-9,-9,-9,2343.3,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,3250.6,3203.8,1.5323,34.6697,1.2905,27.7601,34.6695,136.27,148.32,148.26,37.03,37.05,0,0.01,2.619,2.627,-9,-9,2414,2413.3,-9,-9,2340.7,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,3500.5,3448.1,1.5054,34.6752,1.2391,27.7681,34.6745,141.81,146.78,147.07,36.62,36.67,0.01,0.01,2.58,2.592,-9,-9,2413.6,-9,-9,-9,2335,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,4000.7,3936.4,1.4758,34.6827,1.1575,27.7798,34.6821,150.43,145.19,145.29,36.06,36.07,0.01,0,2.533,2.543,-9,-9,2412.5,-9,-9,-9,2328.4,2329.6,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,4500.3,4422.9,1.4744,34.6881,1.1002,27.788,34.6876,157.22,143.06,143.11,35.62,35.66,0,0,2.504,2.505,-9,-9,2410.4,-9,-9,-9,2324.8,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,5001.3,4909.8,1.5063,34.6907,1.0717,27.792,34.6909,161.65,140.46,140.62,35.32,35.37,0,0,2.479,2.486,-9,-9,2408.9,-9,-9,-9,2318,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,5500.2,5393.6,1.5544,34.6921,1.0558,27.7942,34.6921,164.18,139.03,139.14,35.23,35.2,0,0,2.47,2.478,-9,-9,2406.4,-9,-9,-9,2317.3,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_4,04/29/2011,21:35,145.009,30,5959,6076.3,5951,1.6202,34.693,1.0434,27.7957,34.6935,166.68,136.72,136.98,35.04,35.13,0.01,0,2.463,2.463,-9,-9,2406.2,-9,-9,-9,2314,-9,-9,-9,-9,-9,-9,-9,-9,
MR11-03,S01_6,04/30/2011,17:39,145.011,30.004,5971,0,0,19.5,-9,19.5,24.696,34.741,233.02,1.33,1.41,0.11,0.08,0,0,0.063,0.067,0.07,0.06,2280.2,-9,8.047,-9,1990.1,-9,0.21,-9,0.2,-9,0.02,0.02,0.07,0.185796676
MR11-03,S01_6,04/30/2011,17:39,145.011,30.004,5971,4.6,4.6,19.4602,34.7333,19.4593,24.6994,34.7334,233.4,1.44,1.46,0.12,0.1,0,0,0.054,0.065,0.04,0.06,2279.6,-9,8.049,-9,1990.4,-9,0.21,0.21,0.21,0.2,-9,-9,-9,0.165187803
MR11-03,S01_6,04/30/2011,17:39,145.011,30.004,5971,9.6,9.5,19.4652,34.7331,19.4634,24.6982,34.7333,233.53,1.35,1.51,0.08,0.09,0,0,0.056,0.063,0.08,0.09,2279.1,-9,8.049,-9,1990.9,1991.6,0.21,-9,0.2,-9,-9,-9,-9,0.165188266
MR11-03,S01_6,04/30/2011,17:39,145.011,30.004,5971,19.6,19.5,19.3577,34.7315,19.3542,24.7252,34.7316,234.25,1.32,1.54,0.07,0.07,0,-0.01,0.058,0.061,0.07,0.08,2279.5,2278.7,8.049,-9,1989.7,-9,0.21,-9,0.2,-9,0.02,0.03,0.09,0.144546625
MR11-03,S01_6,04/30/2011,17:39,145.011,30.004,5971,24.7,24.5,19.3469,34.7331,19.3424,24.7294,34.7333,234.24,1.37,1.44,0.09,0.07,0,0,0.054,0.061,0.06,0.14,2278.9,-9,8.049,8.049,1989.5,-9,0.24,-9,0.23,-9,-9,-9,-9,0.154864
MR11-03,S01_6,04/30/2011,17:39,145.011,30.004,5971,29.8,29.6,19.3336,34.7388,19.3282,24.7375,34.7395,234.21,1.28,1.41,0.13,0.06,0,0,0.065,0.061,0.07,0.05,2279.9,-9,8.049,-9,1989,-9,0.27,-9,0.25,-9,-9,-9,-9,0.206449434
MR11-03,S01_6,04/30/2011,17:39,145.011,30.004,5971,34.4,34.2,19.2784,34.7483,19.2722,24.7591,34.7479,234.27,1.36,1.4,0.1,0.07,0,0,0.064,0.075,0.09,0.07,2279,-9,8.048,-9,1990.1,-9,0.32,-9,0.3,-9,-9,-9,-9,0.196080776
MR11-03,S01_6,04/30/2011,17:39,145.011,30.004,5971,40.5,40.2,19.1293,34.7761,19.122,24.8189,34.7725,233.85,1.19,1.41,0.12,0.12,0,0,0.067,0.07,0.06,0.04,2281.8,-9,8.046,-9,1991.4,-9,0.43,0.41,0.38,0.37,0.05,0.05,0.14,0.185632718
MR11-03,S01_6,04/30/2011,17:39,145.011,30.004,5971,45.3,45,18.8578,34.7876,18.8498,24.897,34.7877,228.77,1.64,1.76,0.38,0.41,0.09,0.08,0.102,0.099,0.05,0.04,2282.4,-9,8.034,-9,2000.8,-9,0.85,-9,0.76,-9,-9,-9,-9,0.536044044
