CRUISE,STNNBR,CASTNO,SAMPNO,DATE,TIME,LATITUDE,LONGITUDE,BTLNBR,CTDPRS,CTDDPT,CHLWEL,CHLWEL1,CHLHOL,CHLHOL1,SIZE10,SIZE3,SIZE1,SIZE_L1,CHLHPLC,CHLC3,CHLIDEA,MGDVP,CHLC2,PERID,PHIDEA,BUTFUCO,FUCO,NEO,PRAS,HEXFUCO,VIOLA,DIADINO,ANTH,ALLO,DIATO,ZEA,LUT,CROCO,CHLB,DCHLA,PHYTINA,ALPHAC,BETAC,CHLWEL_FLAG_W,1CHLWEL_FLAG_W,CHLHOL_FLAG_W,1CHLHOL_FLAG_W,SIZECHL_FLAG_W,1SIZECHL_FLAG_W,2SIZECHL_FLAG_W,3SIZECHL_FLAG_W,CHLHPLC_FLAG_W,CHLC3_FLAG_W,CHLIDEA_FLAG_W,MGDVP_FLAG_W,CHLC2_FLAG_W,PERID_FLAG_W,PHIDEA_FLAG_W,BUTFUCO_FLAG_W,FUCO_FLAG_W,NEO_FLAG_W,PRAS_FLAG_W,HEXFUCO_FLAG_W,VIOLA_FLAG_W,DIADINO_FLAG_W,ANTH_FLAG_W,ALLO_FLAG_W,DIATO_FLAG_W,ZEA_FLAG_W,LUT_FLAG_W,CROCO_FLAG_W,CHLB_FLAG_W,DCHLA_FLAG_W,PHYTINA_FLAG_W,ALPHAC_FLAG_W,BETAC_FLAG_W,,
MR10-01,KNT,1,23,01/23/2010,0:27,43.987,154.996,X12046,499.2,494.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,22,01/23/2010,0:27,43.987,154.996,X12022,601.4,595.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,21,01/23/2010,0:27,43.987,154.996,X12021,702.2,695.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,20,01/23/2010,0:27,43.987,154.996,X12020,800.6,792.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,19,01/23/2010,0:27,43.987,154.996,X12019,900.6,891.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,18,01/23/2010,0:27,43.987,154.996,X12044,1003.4,992.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,17,01/23/2010,0:27,43.987,154.996,X12043,1202.3,1189.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,16,01/23/2010,0:27,43.987,154.996,X12016,1399,1383.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,15,01/23/2010,0:27,43.987,154.996,X12015,1598.9,1580,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,14,01/23/2010,0:27,43.987,154.996,X12014,1800.5,1778.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,13,01/23/2010,0:27,43.987,154.996,X12042,2001.4,1975.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,12,01/23/2010,0:27,43.987,154.996,X12012,2204.3,2175.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,11,01/23/2010,0:27,43.987,154.996,C12001,2400.3,2367.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,10,01/23/2010,0:27,43.987,154.996,C12010,2600.2,2563.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,9,01/23/2010,0:27,43.987,154.996,C12007,2802.1,2761.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,8,01/23/2010,0:27,43.987,154.996,C12004,3003,2957.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,7,01/23/2010,0:27,43.987,154.996,C12006,3250,3199.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,6,01/23/2010,0:27,43.987,154.996,C12008,3500.1,3443.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,5,01/23/2010,0:27,43.987,154.996,C12009,4001.3,3932.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,4,01/23/2010,0:27,43.987,154.996,C12018,4502.5,4419.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,3,01/23/2010,0:27,43.987,154.996,C12013,5000.8,4903.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,2,01/23/2010,0:27,43.987,154.996,C12017,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,KNT,1,1,01/23/2010,0:27,43.987,154.996,C12016,5408,5297.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,0,01/24/2010,19:11,47.003,159.968,999999,-9,-9,0.35,-9,0.33,-9,0.09,0.05,0.12,0.06,0.297,0.027,0.004,0.003,0.029,0.008,0.013,0.039,0.085,0,0.013,0.044,0,0.013,0.002,0.009,0,0.008,0,0,0.032,0,0.004,0.001,0.006,2,9,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,
MR10-01,K02,2,36,01/24/2010,19:11,47.003,159.968,X12050,5.5,5.4,0.36,-9,0.34,-9,0.07,0.05,0.13,0.06,0.308,0.037,0.007,0.005,0.037,0.008,0.01,0.037,0.077,0.004,0.013,0.044,0,0.014,0.002,0.009,0,0.009,0,0.001,0.039,0,0.006,0.001,0.006,2,9,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,
MR10-01,K02,2,35,01/24/2010,19:11,47.003,159.968,X12035,15.4,15.3,0.34,0.34,0.32,0.32,0.07,0.06,0.16,0.04,0.296,0.038,0.007,0.004,0.035,0.007,0.016,0.037,0.074,0.004,0.013,0.044,0,0.013,0.002,0.009,0,0.008,0,0.001,0.038,0,0.007,0.001,0.005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,
MR10-01,K02,2,34,01/24/2010,19:11,47.003,159.968,X12034,24.9,24.7,0.35,-9,0.33,-9,0.07,0.05,0.13,0.06,0.277,0.034,0.007,0.004,0.033,0.007,0.017,0.036,0.069,0.003,0.013,0.042,0,0.012,0.002,0.008,0,0.008,0,0.001,0.036,0,0.004,0.001,0.005,2,9,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,
MR10-01,K02,2,33,01/24/2010,19:11,47.003,159.968,X12033,35.6,35.3,0.37,-9,0.34,-9,0.07,0.05,0.11,0.05,0.301,0.036,0.007,0.004,0.035,0.007,0.015,0.037,0.072,0.004,0.013,0.044,0,0.013,0.002,0.009,0,0.008,0,0.001,0.039,0,0.004,0.001,0.005,2,9,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,
MR10-01,K02,2,32,01/24/2010,19:11,47.003,159.968,X12032,45.4,45.1,0.35,-9,0.32,-9,0.06,0.05,0.11,0.06,0.274,0.035,0.008,0.004,0.034,0.007,0.013,0.035,0.068,0.005,0.012,0.041,0,0.012,0.002,0.008,0,0.008,0,0.001,0.037,0,0.006,0.001,0.005,2,9,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,
MR10-01,K02,2,31,01/24/2010,19:11,47.003,159.968,X12048,50,49.6,0.34,0.34,0.31,0.32,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,30,01/24/2010,19:11,47.003,159.968,X12030,60.8,60.3,0.33,-9,0.31,-9,0.06,0.05,0.11,0.06,0.302,0.035,0.006,0.004,0.035,0.007,0.007,0.037,0.069,0.005,0.013,0.043,0,0.012,0.002,0.009,0,0.008,0,0.001,0.039,0,0.006,0.002,0.006,2,9,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,
MR10-01,K02,2,29,01/24/2010,19:11,47.003,159.968,X12047,70.1,69.5,0.33,-9,0.31,-9,0.07,0.06,0.11,0.05,0.269,0.033,0.007,0.004,0.033,0.007,0.012,0.034,0.069,0.004,0.012,0.04,0,0.011,0.001,0.008,0,0.008,0,0.001,0.035,0,0.004,0.001,0.005,2,9,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,
MR10-01,K02,2,28,01/24/2010,19:11,47.003,159.968,X12028,80.4,79.7,0.35,-9,0.33,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,27,01/24/2010,19:11,47.003,159.968,X12027,91,90.2,0.34,-9,0.32,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,26,01/24/2010,19:11,47.003,159.968,X12026,100.9,100.1,0.33,-9,0.31,-9,0.07,0.05,0.14,0.04,0.256,0.034,0.006,0.004,0.033,0.006,0.01,0.034,0.067,0.004,0.012,0.037,0,0.011,0.001,0.007,0,0.008,0,0.001,0.034,0,0.005,0.001,0.005,2,9,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,
MR10-01,K02,2,25,01/24/2010,19:11,47.003,159.968,X12025,127,125.9,0.03,-9,0.02,-9,0.01,0.01,0,0,0.012,0.001,0,0,0.001,0,0.003,0.001,0.005,0,0.001,0.001,0,0.001,0,0,0,0.001,0,0,0.003,0,0,0,0,2,9,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,
MR10-01,K02,2,24,01/24/2010,19:11,47.003,159.968,X12024,151.4,150,0.01,-9,0.01,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,23,01/24/2010,19:11,47.003,159.968,X12046,176,174.5,0.01,-9,0.01,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,22,01/24/2010,19:11,47.003,159.968,X12022,201.5,199.7,0.01,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,21,01/24/2010,19:11,47.003,159.968,X12021,226.6,224.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,20,01/24/2010,19:11,47.003,159.968,X12020,252.3,250,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,19,01/24/2010,19:11,47.003,159.968,X12019,303.4,300.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,18,01/24/2010,19:11,47.003,159.968,X12044,5.5,5.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,17,01/24/2010,19:11,47.003,159.968,X12043,5.5,5.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,16,01/24/2010,19:11,47.003,159.968,X12016,5.3,5.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,15,01/24/2010,19:11,47.003,159.968,X12015,5.2,5.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,14,01/24/2010,19:11,47.003,159.968,X12014,5.4,5.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,13,01/24/2010,19:11,47.003,159.968,X12042,45.1,44.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,12,01/24/2010,19:11,47.003,159.968,X12012,15.3,15.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,11,01/24/2010,19:11,47.003,159.968,C12001,45.1,44.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,10,01/24/2010,19:11,47.003,159.968,C12010,45.7,45.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,9,01/24/2010,19:11,47.003,159.968,C12007,15.6,15.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,8,01/24/2010,19:11,47.003,159.968,C12004,15.5,15.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,7,01/24/2010,19:11,47.003,159.968,C12006,5.5,5.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,6,01/24/2010,19:11,47.003,159.968,C12008,15.5,15.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,5,01/24/2010,19:11,47.003,159.968,C12009,25,24.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,4,01/24/2010,19:11,47.003,159.968,C12018,35.6,35.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,3,01/24/2010,19:11,47.003,159.968,C12013,45.9,45.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,2,01/24/2010,19:11,47.003,159.968,C12017,60.7,60.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,2,1,01/24/2010,19:11,47.003,159.968,C12016,70.5,70,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
MR10-01,K02,4,0,01/25/2010,19:12,46.955,160.219,999999,-9,-9,0.38,-9,0.35,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
